LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,ASSET_RATING,ASSET_RATING_BAND,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,NEW_BUILD_BENCHMARK,EXISTING_STOCK_BENCHMARK,BUILDING_LEVEL,MAIN_HEATING_FUEL,OTHER_FUEL_DESC,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,FLOOR_AREA,STANDARD_EMISSIONS,TARGET_EMISSIONS,TYPICAL_EMISSIONS,BUILDING_EMISSIONS,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,LODGEMENT_DATETIME,PRIMARY_ENERGY_VALUE,UPRN,UPRN_SOURCE
16572310062009050614014469240861,BSMT & GRD,143-143a Regent Street,,W1B 4NR,669615910001,79,D,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-06,,50,73,3,Grid Supplied Electricity,,,,121,,,,,,,,,Air Conditioning,"BSMT & GRD, 143-143a Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-06 14:01:44,,,
16576240022009050614241814240871,"BSMT & PART GRD, 119 REGENT ST",119 Regent Street,,W1B 4HR,718040410001,325,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-06,,45,61,3,Grid Supplied Electricity,,,,75,,,,,,,,,Heating and Natural Ventilation,"BSMT & PART GRD, 119 REGENT ST, 119 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-06 14:24:18,,,
16588630642009050615542888910240,3RD & 4TH FLRS,Heddon House,149-151 Regent Street,W1B 4JD,863403980001,128,F,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-06,,40,72,3,Natural Gas,,,,935,,,,,,,,,Heating and Natural Ventilation,"3RD & 4TH FLRS, Heddon House, 149-151 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-06 15:54:28,,,
15659930542009050614283918700220,,187-189 Regent Street,,W1B 4JR,858753710000,260,G,Retail,2009-02-28,E09000033,E14000639,Greater London Authority,2009-05-06,,59,93,4,Grid Supplied Electricity,,,,904,,,,,,,,,Air Conditioning,187-189 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-06 14:28:39,,,
15419061032009050615024485000209,,Goldsmiths House,137-141 Regent Street,W1B 4HZ,695520770000,137,F,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-06,,50,113,4,Natural Gas,,,,822,,,,,,,,,Air Conditioning,"Goldsmiths House, 137-141 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-06 15:02:44,,,
16053430742009050615462088400240,,149 Regent Street,,W1B 4JD,975583480000,215,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-06,,60,99,3,Grid Supplied Electricity,,,,146,,,,,,,,,Air Conditioning,149 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-06 15:46:20,,,
16054880212009050610050103000172,,177 Regent Street,,W1B 4JN,126403470000,270,G,Retail,2009-02-28,E09000033,E14000639,Greater London Authority,2009-05-06,,57,90,4,Grid Supplied Electricity,,,,94,,,,,,,,,Air Conditioning,177 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-06 10:05:01,,,
16055410802009050614530718300220,,185 Regent Street,,W1B 4JP,980471310000,147,F,Retail,2009-02-28,E09000033,E14000639,Greater London Authority,2009-05-06,,60,100,4,Grid Supplied Electricity,,,,425,,,,,,,,,Air Conditioning,185 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-06 14:53:07,,200002817272,Address Matched
16236488212009050610165102000378,,175 Regent Street,,W1B 4JJ,383682470000,274,G,Retail,2009-02-28,E09000033,E14000639,Greater London Authority,2009-05-06,,58,90,4,Grid Supplied Electricity,,,,185,,,,,,,,,Air Conditioning,175 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-06 10:16:51,,,
16236920022009050612452052220820,,171 Regent Street,,W1B 4JG,253724230000,257,G,Retail,2009-02-28,E09000033,E14000639,Greater London Authority,2009-05-06,,59,90,3,Grid Supplied Electricity,,,,192,,,,,,,,,Air Conditioning,171 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-06 12:45:20,,,
16401988212009050615191103000274,,201 Regent Street,,W1B 4NA,248683370000,267,G,Retail,2009-02-28,E09000033,E14000639,Greater London Authority,2009-05-06,,62,101,3,Grid Supplied Electricity,,,,159,,,,,,,,,Air Conditioning,201 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-06 15:19:11,,10033542617,Address Matched
16475861032009050614160081000001,,200-206 Regent Street,,W1B 5BN,615101150000,316,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-06,,54,87,4,Natural Gas,,,,3917,,,,,,,,,Air Conditioning,200-206 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-06 14:16:00,,,
16507970042009050615134818700220,,199 Regent Street,,W1B 4LZ,902297710000,180,G,Retail,2009-02-28,E09000033,E14000639,Greater London Authority,2009-05-06,,62,135,3,Grid Supplied Electricity,,,,59,,,,,,,,,Air Conditioning,199 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-06 15:13:48,,10033587599,Address Matched
16515590042009050613494131710020,UNIT 4,132 Regent Street,,W1B 5SF,100299730001,90,D,Retail,2009-02-09,E09000033,E14000639,Greater London Authority,2009-05-06,,57,89,4,Grid Supplied Electricity,,,,555,,,,,,,,,Air Conditioning,"UNIT 4, 132 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-06 13:49:41,,,
16516988212009050615281509010161,BSMT & GRD,151 Regent Street,,W1B 4JD,110889560001,215,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-06,,59,93,3,Grid Supplied Electricity,,,,146,,,,,,,,,Air Conditioning,"BSMT & GRD, 151 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-06 15:28:15,,,
16087540902009050613111368600240,,"121, Regent Street",,W1B 4HS,197234660000,285,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-06,,57,89,4,Grid Supplied Electricity,,,,2188,,,,,,,,,Air Conditioning,"121, Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-06 13:11:13,,10033542237,Address Matched
16102886212009050615122202000203,,141 Regent Street,,W1B 4JA,237262300000,176,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-06,,54,103,4,Grid Supplied Electricity,,,,267,,,,,,,,,Air Conditioning,141 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-06 15:12:22,,200001528155,Address Matched
16189389252009050617032306000491,,205 Regent Street,,W1B 4HB,418996690000,95,D,Office,2009-02-28,E09000033,E14000639,Greater London Authority,2009-05-06,,35,64,4,Natural Gas,,,,335,,,,,,,,,Heating and Natural Ventilation,205 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-06 17:03:23,,10033557874,Address Matched
11395871032009050612181887000404,,"56-58, Regent Street",,W1B 5RF,744747710000,89,D,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-06,,58,90,3,Grid Supplied Electricity,,,,90,,,,,,,,,Air Conditioning,"56-58, Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-06 12:18:18,,,
15078783252009050514453506000851,,298 Regent Street,,W1B 3AP,819436050000,252,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-05,,55,82,4,Grid Supplied Electricity,,,,140,,,,,,,,,Air Conditioning,298 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-05 14:45:35,,10033542313,Address Matched
15078840242009050515211238400240,,296 Regent Street,,W1B 3AW,926434430000,124,E,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-05,,46,98,4,Natural Gas,,,,3834,,,,,,,,,Heating and Natural Ventilation,296 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-05 15:21:12,,,
15045148252009050512472404000278,,188-196 Regent Street,,W1B 5BT,287784470000,143,F,Retail,2009-04-24,E09000033,E14000639,Greater London Authority,2009-05-05,,55,88,4,Grid Supplied Electricity,,,,6276,,,,,,,,,Air Conditioning,188-196 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-05 12:47:24,,200001528167,Address Matched
15045983212009050513393704000152,,256-258 Regent Street,,W1B 3AF,124534850000,247,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-05,,59,90,4,Grid Supplied Electricity,,,,1398,,,,,,,,,Air Conditioning,256-258 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-05 13:39:37,,10033553941,Address Matched
15046220062009050513353791240850,,254 Regent Street,,W1B 3AA,595521190000,201,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-05,,59,93,3,Grid Supplied Electricity,,,,143,,,,,,,,,Air Conditioning,254 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-05 13:35:37,,200002817260,Address Matched
15144980542009050514364838000240,,290-292 Regent Street,,W1B 3AN,959108030000,217,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-05,,58,90,4,Grid Supplied Electricity,,,,729,,,,,,,,,Air Conditioning,290-292 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-05 14:36:48,,,
15201720802009050513572138200240,,262-264 Regent Street,,W1B 3AQ,380332230000,255,G,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-05,,46,95,4,Natural Gas,,,,433,,,,,,,,,Air Conditioning,262-264 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-05 13:57:21,,,
15258530842009050512513878200240,,198 Regent Street,,W1B 5TP,887703270000,139,F,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-05,,57,99,4,Grid Supplied Electricity,,,,749,,,,,,,,,Air Conditioning,198 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-05 12:51:38,,200001888502,Address Matched
16367287252009050510502702010632,UNIT 2,144 Regent Street,,W1B 5SQ,622472230001,204,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-05,,48,72,3,Grid Supplied Electricity,,,,452,,,,,,,,,Air Conditioning,"UNIT 2, 144 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-05 10:50:27,,,
16441140022009050512351466240823,BASEMENT FRONT,172-182 Regent Street,,W1B 5TH,268140630003,258,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-05,,57,89,4,Grid Supplied Electricity,,,,948,,,,,,,,,Air Conditioning,"BASEMENT FRONT, 172-182 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-05 12:35:14,,,
16497780022009050510562819240881,UNIT 1,150 Regent Street,,W1B 5SJ,816087900001,211,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-05,,58,89,4,Grid Supplied Electricity,,,,1141,,,,,,,,,Air Conditioning,"UNIT 1, 150 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-05 10:56:28,,,
14427982212009050114550402000218,,76 Regent Street,,W1B 5RN,283122610000,165,G,Restaurant/public house,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,65,104,3,Grid Supplied Electricity,,,,106,,,,,,,,,Air Conditioning,76 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-01 14:55:04,,,
14428080042009050111320168000240,,50 Regent Street,,W1B 5RD,707618060000,119,E,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,54,118,4,Grid Supplied Electricity,,,,2468,,,,,,,,,Air Conditioning,50 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-01 11:32:01,,,
15097661032009050112364884000507,,62 Regent Street,,W1B 5RG,672459260000,70,C,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,51,71,3,Grid Supplied Electricity,,,,156,,,,,,,,,Air Conditioning,62 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-01 12:36:48,,,
14981420202009050115275898900240,,"78, Regent Street",,W1B 5RW,427842990000,103,E,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,59,92,3,Grid Supplied Electricity,,,,406,,,,,,,,,Air Conditioning,"78, Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-01 15:27:58,,10033542344,Address Matched
15337780042009050115394958000240,,128-130 Regent Street,,W1B 5SE,507648050000,110,E,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,37,59,4,Natural Gas,,,,392,,,,,,,,,Heating and Natural Ventilation,128-130 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-01 15:39:49,,,
15269980062009050112171665240820,,60 Regent Street,,W1B 5RG,268283530000,89,D,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,58,90,3,Grid Supplied Electricity,,,,90,,,,,,,,,Air Conditioning,60 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-01 12:17:16,,,
15135780252009050114584209000833,,74 Regent Street,,W1B 5RL,831209330000,134,F,Restaurant/public house,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,49,91,3,Natural Gas,,,,1033,,,,,,,,,Air Conditioning,74 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-01 14:58:42,,100023621498,Address Matched
15135800142009050111421948700240,,52 Regent Street,,W1B 5DX,217070740000,348,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,56,95,4,Natural Gas,,,,811,,,,,,,,,Air Conditioning,52 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-01 11:42:19,,,
16330630542009050114304448810240,OFFICES,114-120 Regent Street,,W1B 5FE,154883840001,81,D,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,33,63,3,Natural Gas,,,,1835,,,,,,,,,Heating and Natural Ventilation,"OFFICES, 114-120 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-01 14:30:44,,,
16330788252009050114503803020145,RETAIL,114-120 Regent Street,,W1B 5FE,154883840002,174,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,37,54,4,Natural Gas,,,,1768,,,,,,,,,Heating and Natural Ventilation,"RETAIL, 114-120 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-01 14:50:38,,,
16330880062009050115061758240813,RETAIL UNIT,114-120 Regent Street,,W1B 5FE,154883840003,174,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,37,54,4,Natural Gas,,,,1768,,,,,,,,,Heating and Natural Ventilation,"RETAIL UNIT, 114-120 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-01 15:06:17,,,
16332780252009050115245209010168,FOURTH FLOOR,54-62 Regent Street,,W1B 5RE,189109860001,137,F,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,54,121,4,Natural Gas,,,,3692,,,,,,,,,Air Conditioning,"FOURTH FLOOR, 54-62 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-01 15:24:52,,,
16332800062009050115202088240812,UPPER BASEMENT &GROUND FLOOR REAR,54-62 Regent Street,,W1B 5RE,189109860002,239,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,60,92,4,Grid Supplied Electricity,,,,837,,,,,,,,,Air Conditioning,"UPPER BASEMENT &GROUND FLOOR REAR, 54-62 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-01 15:20:20,,,
16356490742009050113061778910240,PART GROUND FLOOR & BASEMENT,84-86 Regent Street,,W1B 5RR,479829970001,86,D,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,53,87,3,Natural Gas,,,,1510,,,,,,,,,Air Conditioning,"PART GROUND FLOOR & BASEMENT, 84-86 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-01 13:06:17,,,
16356582252009050113122009020477,SECOND FLOOR,84-86 Regent Street,,W1B 5RR,479829970002,130,F,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,48,107,4,Natural Gas,,,,3262,,,,,,,,,Air Conditioning,"SECOND FLOOR, 84-86 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-01 13:12:20,,,
16358284252009050115463408010550,6 REGENT PLACE,128-130 Regent Street,,W1B 5SE,507648050001,114,E,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,54,119,4,Natural Gas,,,,2538,,,,,,,,,Air Conditioning,"6 REGENT PLACE, 128-130 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-01 15:46:34,,,
16015881252009050112092207000654,,72 Regent Street,,W1B 5RJ,648317950000,142,F,Restaurant/public house,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,68,110,4,Grid Supplied Electricity,,,,635,,,,,,,,,Air Conditioning,72 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-01 12:09:22,,,
16398540742009050112564468010240,"PART BSMT, GRD & MEZZ",106-112 Regent Street,,W1B 5RU,976904060001,88,D,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,55,90,3,Natural Gas,,,,1182,,,,,,,,,Air Conditioning,"PART BSMT, GRD & MEZZ, 106-112 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-01 12:56:44,,,
16132390062009050111520615240830,,68 Regent Street,,W1B 5EL,318892580000,220,G,Theatres/cinemas/music halls and auditoria,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,39,75,3,Natural Gas,,,,10923,,,,,,,,,Air Conditioning,68 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-01 11:52:06,,,
16198131032009050111565189000709,,70 Regent Street,,W1B 5RH,398975430000,258,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-01,,58,91,4,Grid Supplied Electricity,,,,166,,,,,,,,,Air Conditioning,70 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-01 11:56:51,,,
15353550302009040617571873010220,BASEMENT & GROUND FLOOR,Next Retail Ltd,160 Regent Street,W1B 5SP,930155070001,76,D,Retail,2009-02-27,E09000033,E14000639,Greater London Authority,2009-04-06,,62,97,4,Grid Supplied Electricity,,,,1048,,,,,,,,,Air Conditioning,"BASEMENT & GROUND FLOOR, Next Retail Ltd, 160 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-04-06 17:57:18,,10033542251,Address Matched
13571020442009040111543197900970,,House of Gerry Weber,185 - 187 Regent Street,W1B 4JP,540382990000,98,D,Retail,2009-03-13,E09000033,E14000639,Greater London Authority,2009-04-01,,57,90,4,Grid Supplied Electricity,,,,864,,,,,,,,,Air Conditioning,"House of Gerry Weber, 185 - 187 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-04-01 11:54:31,,,
5490267012009010714341408000811,,100 Regent Street,,W1B 5SR,813178210000,205,G,Retail,2009-01-06,E09000033,E14000639,Greater London Authority,2009-01-07,,58,97,3,Grid Supplied Electricity,,,,3435,,,,,,,,,Air Conditioning,100 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-01-07 14:34:14,,,
6534290952008121116293800910380,SECOND FLOOR OFFICE,Spirella House,266-267 Regent Street,W1B 2EU,302100680001,55,C,Office,2008-12-11,E09000033,E14000639,Greater London Authority,2008-12-11,,65,141,3,Grid Supplied Electricity,,,,151,,,,,,,,,Air Conditioning,"SECOND FLOOR OFFICE, Spirella House, 266-267 Regent Street",Westminster,Cities of London and Westminster,LONDON,2008-12-11 16:29:38,,,
6534300002008121116315589639920,FOURTH FLOOR OFFICE,Spirella House,266-267 Regent Street,W1B 2EU,302100680003,55,C,Office,2008-12-11,E09000033,E14000639,Greater London Authority,2008-12-11,,65,144,3,Grid Supplied Electricity,,,,163,,,,,,,,,Air Conditioning,"FOURTH FLOOR OFFICE, Spirella House, 266-267 Regent Street",Westminster,Cities of London and Westminster,LONDON,2008-12-11 16:31:55,,,
6534400922008121116334006920935,SIXTH FLOOR OFFICE,Spirella House,266-267 Regent Street,W1B 2EU,302100680005,53,C,Office,2008-12-11,E09000033,E14000639,Greater London Authority,2008-12-11,,65,140,3,Grid Supplied Electricity,,,,132,,,,,,,,,Air Conditioning,"SIXTH FLOOR OFFICE, Spirella House, 266-267 Regent Street",Westminster,Cities of London and Westminster,LONDON,2008-12-11 16:33:40,,,
6610400962008121116270906920932,THIRD FLOOR OFFICE,Spirella House,266-267 Regent Street,W1B 2EU,302100680002,55,C,Office,2008-12-11,E09000033,E14000639,Greater London Authority,2008-12-11,,65,143,3,Grid Supplied Electricity,,,,155,,,,,,,,,Air Conditioning,"THIRD FLOOR OFFICE, Spirella House, 266-267 Regent Street",Westminster,Cities of London and Westminster,LONDON,2008-12-11 16:27:09,,,
